# Athena++ data at time=2.500000e-01  cycle=701  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0129 -3.75488e-01  1.00000e+00  1.00000e+00 -5.34923e-22  0.00000e+00  0.00000e+00
0130 -3.74512e-01  1.00000e+00  1.00000e+00 -5.64662e-22  0.00000e+00  0.00000e+00
0131 -3.73535e-01  1.00000e+00  1.00000e+00 -6.27721e-22  0.00000e+00  0.00000e+00
0132 -3.72559e-01  1.00000e+00  1.00000e+00 -5.36084e-22  0.00000e+00  0.00000e+00
0133 -3.71582e-01  1.00000e+00  1.00000e+00 -5.92313e-22  0.00000e+00  0.00000e+00
0134 -3.70605e-01  1.00000e+00  1.00000e+00 -6.20476e-22  0.00000e+00  0.00000e+00
0135 -3.69629e-01  1.00000e+00  1.00000e+00 -5.30935e-22  0.00000e+00  0.00000e+00
0136 -3.68652e-01  1.00000e+00  1.00000e+00 -6.17426e-22  0.00000e+00  0.00000e+00
0137 -3.67676e-01  1.00000e+00  1.00000e+00 -6.23079e-22  0.00000e+00  0.00000e+00
0138 -3.66699e-01  1.00000e+00  1.00000e+00 -5.30870e-22  0.00000e+00  0.00000e+00
0139 -3.65723e-01  1.00000e+00  1.00000e+00 -6.41531e-22  0.00000e+00  0.00000e+00
0140 -3.64746e-01  1.00000e+00  1.00000e+00 -6.28265e-22  0.00000e+00  0.00000e+00
0141 -3.63770e-01  1.00000e+00  1.00000e+00 -5.47699e-22  0.00000e+00  0.00000e+00
0142 -3.62793e-01  1.00000e+00  1.00000e+00 -6.54313e-22  0.00000e+00  0.00000e+00
0143 -3.61816e-01  1.00000e+00  1.00000e+00 -6.33113e-22  0.00000e+00  0.00000e+00
0144 -3.60840e-01  1.00000e+00  1.00000e+00 -5.69594e-22  0.00000e+00  0.00000e+00
0145 -3.59863e-01  1.00000e+00  1.00000e+00 -6.66553e-22  0.00000e+00  0.00000e+00
0146 -3.58887e-01  1.00000e+00  1.00000e+00 -6.25652e-22  0.00000e+00  0.00000e+00
0147 -3.57910e-01  1.00000e+00  1.00000e+00 -5.78825e-22  0.00000e+00  0.00000e+00
0148 -3.56934e-01  1.00000e+00  1.00000e+00 -6.78239e-22  0.00000e+00  0.00000e+00
0149 -3.55957e-01  1.00000e+00  1.00000e+00 -6.08540e-22  0.00000e+00  0.00000e+00
0150 -3.54980e-01  1.00000e+00  1.00000e+00 -5.78090e-22  0.00000e+00  0.00000e+00
0151 -3.54004e-01  1.00000e+00  1.00000e+00 -6.83651e-22  0.00000e+00  0.00000e+00
0152 -3.53027e-01  1.00000e+00  1.00000e+00 -5.97984e-22  0.00000e+00  0.00000e+00
0153 -3.52051e-01  1.00000e+00  1.00000e+00 -5.95043e-22  0.00000e+00  0.00000e+00
0154 -3.51074e-01  1.00000e+00  1.00000e+00 -6.91039e-22  0.00000e+00  0.00000e+00
0155 -3.50098e-01  1.00000e+00  1.00000e+00 -5.89744e-22  0.00000e+00  0.00000e+00
0156 -3.49121e-01  1.00000e+00  1.00000e+00  6.95972e-17  0.00000e+00  0.00000e+00
0157 -3.48145e-01  1.00000e+00  1.00000e+00  1.79713e-16  0.00000e+00  0.00000e+00
0158 -3.47168e-01  1.00000e+00  1.00000e+00  2.43106e-16  0.00000e+00  0.00000e+00
0159 -3.46191e-01  1.00000e+00  1.00000e+00  2.43106e-16  0.00000e+00  0.00000e+00
0160 -3.45215e-01  1.00000e+00  1.00000e+00  2.43106e-16  0.00000e+00  0.00000e+00
0161 -3.44238e-01  1.00000e+00  1.00000e+00  2.43105e-16  0.00000e+00  0.00000e+00
0162 -3.43262e-01  1.00000e+00  1.00000e+00  2.43105e-16  0.00000e+00  0.00000e+00
0163 -3.42285e-01  1.00000e+00  1.00000e+00  2.43105e-16  0.00000e+00  0.00000e+00
0164 -3.41309e-01  1.00000e+00  1.00000e+00  2.43105e-16  0.00000e+00  0.00000e+00
0165 -3.40332e-01  1.00000e+00  1.00000e+00  2.43105e-16  0.00000e+00  0.00000e+00
0166 -3.39355e-01  1.00000e+00  1.00000e+00  2.43105e-16  0.00000e+00  0.00000e+00
0167 -3.38379e-01  1.00000e+00  1.00000e+00  2.43105e-16  0.00000e+00  0.00000e+00
0168 -3.37402e-01  1.00000e+00  1.00000e+00  2.43104e-16  0.00000e+00  0.00000e+00
0169 -3.36426e-01  1.00000e+00  1.00000e+00  2.43104e-16  0.00000e+00  0.00000e+00
0170 -3.35449e-01  1.00000e+00  1.00000e+00  2.43104e-16  0.00000e+00  0.00000e+00
0171 -3.34473e-01  1.00000e+00  1.00000e+00  2.43104e-16  0.00000e+00  0.00000e+00
0172 -3.33496e-01  1.00000e+00  1.00000e+00  2.43104e-16  0.00000e+00  0.00000e+00
0173 -3.32520e-01  1.00000e+00  1.00000e+00  2.43104e-16  0.00000e+00  0.00000e+00
